#,Time,fIdx,sIdx,sLen,fImg,cObj,cNam,cCon,tcBr,tcCo,tcUs,tcDs
32212,,..\..\data\highreflection/frame015589.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,20,1,-1,-1
32213,,..\..\data\highreflection/frame015589.jpg,0,1,image0.jpg,3,Cruise_Control,0.73,30,1,-1,-1
32214,,..\..\data\highreflection/frame015589.jpg,0,1,image0.jpg,3,Cruise_Control,0.35,50,1,-1,-1
32215,,..\..\data\highreflection/frame015590.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32216,,..\..\data\highreflection/frame015590.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32217,,..\..\data\highreflection/frame015590.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32218,,..\..\data\highreflection/frame015590.jpg,0,1,image0.jpg,3,Cruise_Control,0.68,30,1,-1,-1
32219,,..\..\data\highreflection/frame015591.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32220,,..\..\data\highreflection/frame015591.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,10,1,-1,-1
32221,,..\..\data\highreflection/frame015591.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,20,1,-1,-1
32222,,..\..\data\highreflection/frame015591.jpg,0,1,image0.jpg,3,Cruise_Control,0.7,30,1,-1,-1
32223,,..\..\data\highreflection/frame015592.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32224,,..\..\data\highreflection/frame015592.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,10,1,-1,-1
32225,,..\..\data\highreflection/frame015592.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32226,,..\..\data\highreflection/frame015592.jpg,0,1,image0.jpg,3,Cruise_Control,0.58,30,1,-1,-1
32227,,..\..\data\highreflection/frame015593.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32228,,..\..\data\highreflection/frame015593.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32229,,..\..\data\highreflection/frame015593.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,20,1,-1,-1
32230,,..\..\data\highreflection/frame015593.jpg,0,1,image0.jpg,3,Cruise_Control,0.62,30,1,-1,-1
32231,,..\..\data\highreflection/frame015594.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32232,,..\..\data\highreflection/frame015594.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32233,,..\..\data\highreflection/frame015594.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32234,,..\..\data\highreflection/frame015594.jpg,0,1,image0.jpg,3,Cruise_Control,0.67,30,1,-1,-1
32235,,..\..\data\highreflection/frame015595.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32236,,..\..\data\highreflection/frame015595.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,10,1,-1,-1
32237,,..\..\data\highreflection/frame015595.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32238,,..\..\data\highreflection/frame015595.jpg,0,1,image0.jpg,3,Cruise_Control,0.38,30,1,-1,-1
32239,,..\..\data\highreflection/frame015595.jpg,0,1,image0.jpg,3,Cruise_Control,0.27,50,1,-1,-1
32240,,..\..\data\highreflection/frame015596.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32241,,..\..\data\highreflection/frame015596.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32242,,..\..\data\highreflection/frame015596.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,20,1,-1,-1
32243,,..\..\data\highreflection/frame015596.jpg,0,1,image0.jpg,3,Cruise_Control,0.32,30,1,-1,-1
32244,,..\..\data\highreflection/frame015597.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32245,,..\..\data\highreflection/frame015597.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32246,,..\..\data\highreflection/frame015597.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,20,1,-1,-1
32247,,..\..\data\highreflection/frame015597.jpg,0,1,image0.jpg,3,Cruise_Control,0.43,30,1,-1,-1
32248,,..\..\data\highreflection/frame015598.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32249,,..\..\data\highreflection/frame015598.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32250,,..\..\data\highreflection/frame015598.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,20,1,-1,-1
32251,,..\..\data\highreflection/frame015598.jpg,0,1,image0.jpg,3,Cruise_Control,0.46,30,1,-1,-1
32252,,..\..\data\highreflection/frame015599.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32253,,..\..\data\highreflection/frame015599.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,10,1,-1,-1
32254,,..\..\data\highreflection/frame015599.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32255,,..\..\data\highreflection/frame015599.jpg,0,1,image0.jpg,3,Cruise_Control,0.62,30,1,-1,-1
32256,,..\..\data\highreflection/frame015599.jpg,0,1,image0.jpg,3,Cruise_Control,0.32,50,1,-1,-1
32257,,..\..\data\highreflection/frame015600.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32258,,..\..\data\highreflection/frame015600.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32259,,..\..\data\highreflection/frame015600.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32260,,..\..\data\highreflection/frame015600.jpg,0,1,image0.jpg,3,Cruise_Control,0.47,30,1,-1,-1
32261,,..\..\data\highreflection/frame015600.jpg,0,1,image0.jpg,3,Cruise_Control,0.28,50,1,-1,-1
32262,,..\..\data\highreflection/frame015601.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32263,,..\..\data\highreflection/frame015601.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32264,,..\..\data\highreflection/frame015601.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32265,,..\..\data\highreflection/frame015601.jpg,0,1,image0.jpg,3,Cruise_Control,0.57,30,1,-1,-1
32266,,..\..\data\highreflection/frame015601.jpg,0,1,image0.jpg,3,Cruise_Control,0.36,50,1,-1,-1
32267,,..\..\data\highreflection/frame015602.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32268,,..\..\data\highreflection/frame015602.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32269,,..\..\data\highreflection/frame015602.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32270,,..\..\data\highreflection/frame015602.jpg,0,1,image0.jpg,3,Cruise_Control,0.64,30,1,-1,-1
32271,,..\..\data\highreflection/frame015602.jpg,0,1,image0.jpg,3,Cruise_Control,0.32,50,1,-1,-1
32272,,..\..\data\highreflection/frame015603.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32273,,..\..\data\highreflection/frame015603.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32274,,..\..\data\highreflection/frame015603.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32275,,..\..\data\highreflection/frame015603.jpg,0,1,image0.jpg,3,Cruise_Control,0.54,30,1,-1,-1
32276,,..\..\data\highreflection/frame015603.jpg,0,1,image0.jpg,3,Cruise_Control,0.38,50,1,-1,-1
32277,,..\..\data\highreflection/frame015604.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32278,,..\..\data\highreflection/frame015604.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32279,,..\..\data\highreflection/frame015604.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,20,1,-1,-1
32280,,..\..\data\highreflection/frame015604.jpg,0,1,image0.jpg,3,Cruise_Control,0.45,30,1,-1,-1
32281,,..\..\data\highreflection/frame015605.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32282,,..\..\data\highreflection/frame015605.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,10,1,-1,-1
32283,,..\..\data\highreflection/frame015605.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32284,,..\..\data\highreflection/frame015605.jpg,0,1,image0.jpg,3,Cruise_Control,0.65,30,1,-1,-1
32285,,..\..\data\highreflection/frame015606.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32286,,..\..\data\highreflection/frame015606.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32287,,..\..\data\highreflection/frame015606.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32288,,..\..\data\highreflection/frame015606.jpg,0,1,image0.jpg,3,Cruise_Control,0.45,30,1,-1,-1
32289,,..\..\data\highreflection/frame015607.jpg,0,1,image0.jpg,3,Cruise_Control,0.85,0,1,-1,-1
32290,,..\..\data\highreflection/frame015607.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,10,1,-1,-1
32291,,..\..\data\highreflection/frame015607.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32292,,..\..\data\highreflection/frame015607.jpg,0,1,image0.jpg,3,Cruise_Control,0.62,30,1,-1,-1
32293,,..\..\data\highreflection/frame015607.jpg,0,1,image0.jpg,3,Cruise_Control,0.29,50,1,-1,-1
32294,,..\..\data\highreflection/frame015608.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32295,,..\..\data\highreflection/frame015608.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,10,1,-1,-1
32296,,..\..\data\highreflection/frame015608.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32297,,..\..\data\highreflection/frame015608.jpg,0,1,image0.jpg,3,Cruise_Control,0.53,30,1,-1,-1
32298,,..\..\data\highreflection/frame015609.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32299,,..\..\data\highreflection/frame015609.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,10,1,-1,-1
32300,,..\..\data\highreflection/frame015609.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32301,,..\..\data\highreflection/frame015609.jpg,0,1,image0.jpg,3,Cruise_Control,0.66,30,1,-1,-1
32302,,..\..\data\highreflection/frame015610.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32303,,..\..\data\highreflection/frame015610.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32304,,..\..\data\highreflection/frame015610.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32305,,..\..\data\highreflection/frame015610.jpg,0,1,image0.jpg,3,Cruise_Control,0.66,30,1,-1,-1
32306,,..\..\data\highreflection/frame015611.jpg,0,1,image0.jpg,3,Cruise_Control,0.84,0,1,-1,-1
32307,,..\..\data\highreflection/frame015611.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32308,,..\..\data\highreflection/frame015611.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32309,,..\..\data\highreflection/frame015611.jpg,0,1,image0.jpg,3,Cruise_Control,0.54,30,1,-1,-1
32310,,..\..\data\highreflection/frame015612.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32311,,..\..\data\highreflection/frame015612.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32312,,..\..\data\highreflection/frame015612.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32313,,..\..\data\highreflection/frame015612.jpg,0,1,image0.jpg,3,Cruise_Control,0.7,30,1,-1,-1
32314,,..\..\data\highreflection/frame015612.jpg,0,1,image0.jpg,3,Cruise_Control,0.3,50,1,-1,-1
32315,,..\..\data\highreflection/frame015613.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32316,,..\..\data\highreflection/frame015613.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32317,,..\..\data\highreflection/frame015613.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32318,,..\..\data\highreflection/frame015613.jpg,0,1,image0.jpg,3,Cruise_Control,0.71,30,1,-1,-1
32319,,..\..\data\highreflection/frame015614.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32320,,..\..\data\highreflection/frame015614.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32321,,..\..\data\highreflection/frame015614.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32322,,..\..\data\highreflection/frame015614.jpg,0,1,image0.jpg,3,Cruise_Control,0.69,30,1,-1,-1
32323,,..\..\data\highreflection/frame015615.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32324,,..\..\data\highreflection/frame015615.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32325,,..\..\data\highreflection/frame015615.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,20,1,-1,-1
32326,,..\..\data\highreflection/frame015615.jpg,0,1,image0.jpg,3,Cruise_Control,0.7,30,1,-1,-1
32327,,..\..\data\highreflection/frame015615.jpg,0,1,image0.jpg,3,Cruise_Control,0.28,50,1,-1,-1
32328,,..\..\data\highreflection/frame015616.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32329,,..\..\data\highreflection/frame015616.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32330,,..\..\data\highreflection/frame015616.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32331,,..\..\data\highreflection/frame015616.jpg,0,1,image0.jpg,3,Cruise_Control,0.7,30,1,-1,-1
32332,,..\..\data\highreflection/frame015616.jpg,0,1,image0.jpg,3,Cruise_Control,0.33,50,1,-1,-1
32333,,..\..\data\highreflection/frame015617.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32334,,..\..\data\highreflection/frame015617.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32335,,..\..\data\highreflection/frame015617.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32336,,..\..\data\highreflection/frame015617.jpg,0,1,image0.jpg,3,Cruise_Control,0.75,30,1,-1,-1
32337,,..\..\data\highreflection/frame015617.jpg,0,1,image0.jpg,3,Cruise_Control,0.33,50,1,-1,-1
32338,,..\..\data\highreflection/frame015618.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32339,,..\..\data\highreflection/frame015618.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,10,1,-1,-1
32340,,..\..\data\highreflection/frame015618.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,20,1,-1,-1
32341,,..\..\data\highreflection/frame015618.jpg,0,1,image0.jpg,3,Cruise_Control,0.75,30,1,-1,-1
32342,,..\..\data\highreflection/frame015618.jpg,0,1,image0.jpg,3,Cruise_Control,0.29,50,1,-1,-1
32343,,..\..\data\highreflection/frame015619.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32344,,..\..\data\highreflection/frame015619.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32345,,..\..\data\highreflection/frame015619.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32346,,..\..\data\highreflection/frame015619.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,30,1,-1,-1
32347,,..\..\data\highreflection/frame015620.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32348,,..\..\data\highreflection/frame015620.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32349,,..\..\data\highreflection/frame015620.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32350,,..\..\data\highreflection/frame015620.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,30,1,-1,-1
32351,,..\..\data\highreflection/frame015621.jpg,0,1,image0.jpg,3,Cruise_Control,0.83,0,1,-1,-1
32352,,..\..\data\highreflection/frame015621.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32353,,..\..\data\highreflection/frame015621.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,20,1,-1,-1
32354,,..\..\data\highreflection/frame015621.jpg,0,1,image0.jpg,3,Cruise_Control,0.77,30,1,-1,-1
32355,,..\..\data\highreflection/frame015622.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32356,,..\..\data\highreflection/frame015622.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32357,,..\..\data\highreflection/frame015622.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32358,,..\..\data\highreflection/frame015622.jpg,0,1,image0.jpg,3,Cruise_Control,0.7,30,1,-1,-1
32359,,..\..\data\highreflection/frame015622.jpg,0,1,image0.jpg,3,Cruise_Control,0.28,50,1,-1,-1
32360,,..\..\data\highreflection/frame015623.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,0,1,-1,-1
32361,,..\..\data\highreflection/frame015623.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,10,1,-1,-1
32362,,..\..\data\highreflection/frame015623.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32363,,..\..\data\highreflection/frame015623.jpg,0,1,image0.jpg,3,Cruise_Control,0.71,30,1,-1,-1
32364,,..\..\data\highreflection/frame015624.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32365,,..\..\data\highreflection/frame015624.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32366,,..\..\data\highreflection/frame015624.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32367,,..\..\data\highreflection/frame015624.jpg,0,1,image0.jpg,3,Cruise_Control,0.73,30,1,-1,-1
32368,,..\..\data\highreflection/frame015624.jpg,0,1,image0.jpg,3,Cruise_Control,0.34,50,1,-1,-1
32369,,..\..\data\highreflection/frame015625.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,0,1,-1,-1
32370,,..\..\data\highreflection/frame015625.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,10,1,-1,-1
32371,,..\..\data\highreflection/frame015625.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32372,,..\..\data\highreflection/frame015625.jpg,0,1,image0.jpg,3,Cruise_Control,0.73,30,1,-1,-1
32373,,..\..\data\highreflection/frame015625.jpg,0,1,image0.jpg,3,Cruise_Control,0.26,50,1,-1,-1
32374,,..\..\data\highreflection/frame015626.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32375,,..\..\data\highreflection/frame015626.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,10,1,-1,-1
32376,,..\..\data\highreflection/frame015626.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32377,,..\..\data\highreflection/frame015626.jpg,0,1,image0.jpg,3,Cruise_Control,0.7,30,1,-1,-1
32378,,..\..\data\highreflection/frame015626.jpg,0,1,image0.jpg,3,Cruise_Control,0.31,50,1,-1,-1
32379,,..\..\data\highreflection/frame015627.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32380,,..\..\data\highreflection/frame015627.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32381,,..\..\data\highreflection/frame015627.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32382,,..\..\data\highreflection/frame015627.jpg,0,1,image0.jpg,3,Cruise_Control,0.75,30,1,-1,-1
32383,,..\..\data\highreflection/frame015628.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32384,,..\..\data\highreflection/frame015628.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,10,1,-1,-1
32385,,..\..\data\highreflection/frame015628.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32386,,..\..\data\highreflection/frame015628.jpg,0,1,image0.jpg,3,Cruise_Control,0.72,30,1,-1,-1
32387,,..\..\data\highreflection/frame015628.jpg,0,1,image0.jpg,3,Cruise_Control,0.31,50,1,-1,-1
32388,,..\..\data\highreflection/frame015629.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32389,,..\..\data\highreflection/frame015629.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,10,1,-1,-1
32390,,..\..\data\highreflection/frame015629.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32391,,..\..\data\highreflection/frame015629.jpg,0,1,image0.jpg,3,Cruise_Control,0.72,30,1,-1,-1
32392,,..\..\data\highreflection/frame015629.jpg,0,1,image0.jpg,3,Cruise_Control,0.31,50,1,-1,-1
32393,,..\..\data\highreflection/frame015630.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32394,,..\..\data\highreflection/frame015630.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32395,,..\..\data\highreflection/frame015630.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32396,,..\..\data\highreflection/frame015630.jpg,0,1,image0.jpg,3,Cruise_Control,0.75,30,1,-1,-1
32397,,..\..\data\highreflection/frame015631.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,0,1,-1,-1
32398,,..\..\data\highreflection/frame015631.jpg,0,1,image0.jpg,3,Cruise_Control,0.82,10,1,-1,-1
32399,,..\..\data\highreflection/frame015631.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32400,,..\..\data\highreflection/frame015631.jpg,0,1,image0.jpg,3,Cruise_Control,0.74,30,1,-1,-1
32401,,..\..\data\highreflection/frame015631.jpg,0,1,image0.jpg,3,Cruise_Control,0.35,50,1,-1,-1
32402,,..\..\data\highreflection/frame015632.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,0,1,-1,-1
32403,,..\..\data\highreflection/frame015632.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,10,1,-1,-1
32404,,..\..\data\highreflection/frame015632.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32405,,..\..\data\highreflection/frame015632.jpg,0,1,image0.jpg,3,Cruise_Control,0.76,30,1,-1,-1
32406,,..\..\data\highreflection/frame015633.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,0,1,-1,-1
32407,,..\..\data\highreflection/frame015633.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,10,1,-1,-1
32408,,..\..\data\highreflection/frame015633.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,20,1,-1,-1
32409,,..\..\data\highreflection/frame015633.jpg,0,1,image0.jpg,3,Cruise_Control,0.76,30,1,-1,-1
32410,,..\..\data\highreflection/frame015634.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,0,1,-1,-1
32411,,..\..\data\highreflection/frame015634.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,10,1,-1,-1
32412,,..\..\data\highreflection/frame015634.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,20,1,-1,-1
32413,,..\..\data\highreflection/frame015634.jpg,0,1,image0.jpg,3,Cruise_Control,0.76,30,1,-1,-1
32414,,..\..\data\highreflection/frame015635.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,0,1,-1,-1
32415,,..\..\data\highreflection/frame015635.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,10,1,-1,-1
32416,,..\..\data\highreflection/frame015635.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,20,1,-1,-1
32417,,..\..\data\highreflection/frame015635.jpg,0,1,image0.jpg,3,Cruise_Control,0.72,30,1,-1,-1
32418,,..\..\data\highreflection/frame015636.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,0,1,-1,-1
32419,,..\..\data\highreflection/frame015636.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,10,1,-1,-1
32420,,..\..\data\highreflection/frame015636.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,20,1,-1,-1
32421,,..\..\data\highreflection/frame015636.jpg,0,1,image0.jpg,3,Cruise_Control,0.76,30,1,-1,-1
32422,,..\..\data\highreflection/frame015637.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,0,1,-1,-1
32423,,..\..\data\highreflection/frame015637.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,10,1,-1,-1
32424,,..\..\data\highreflection/frame015637.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,20,1,-1,-1
32425,,..\..\data\highreflection/frame015637.jpg,0,1,image0.jpg,3,Cruise_Control,0.75,30,1,-1,-1
32426,,..\..\data\highreflection/frame015638.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,0,1,-1,-1
32427,,..\..\data\highreflection/frame015638.jpg,0,1,image0.jpg,3,Cruise_Control,0.81,10,1,-1,-1
32428,,..\..\data\highreflection/frame015638.jpg,0,1,image0.jpg,3,Cruise_Control,0.8,20,1,-1,-1
32429,,..\..\data\highreflection/frame015638.jpg,0,1,image0.jpg,3,Cruise_Control,0.75,30,1,-1,-1
32430,,..\..\data\highreflection/frame015639.jpg,0,1,image0.jpg,3,Cruise_Control,0.79,0,1,-1,-1
32431,,..\..\data\highreflection/frame015639.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,10,1,-1,-1
32432,,..\..\data\highreflection/frame015639.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,20,1,-1,-1
32433,,..\..\data\highreflection/frame015639.jpg,0,1,image0.jpg,3,Cruise_Control,0.7,30,1,-1,-1
32434,,..\..\data\highreflection/frame015640.jpg,0,1,image0.jpg,3,Cruise_Control,0.79,0,1,-1,-1
32435,,..\..\data\highreflection/frame015640.jpg,0,1,image0.jpg,3,Cruise_Control,0.79,10,1,-1,-1
32436,,..\..\data\highreflection/frame015640.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,20,1,-1,-1
32437,,..\..\data\highreflection/frame015640.jpg,0,1,image0.jpg,3,Cruise_Control,0.72,30,1,-1,-1
32438,,..\..\data\highreflection/frame015641.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,0,1,-1,-1
32439,,..\..\data\highreflection/frame015641.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,10,1,-1,-1
32440,,..\..\data\highreflection/frame015641.jpg,0,1,image0.jpg,3,Cruise_Control,0.77,20,1,-1,-1
32441,,..\..\data\highreflection/frame015641.jpg,0,1,image0.jpg,3,Cruise_Control,0.74,30,1,-1,-1
32442,,..\..\data\highreflection/frame015642.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,0,1,-1,-1
32443,,..\..\data\highreflection/frame015642.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,10,1,-1,-1
32444,,..\..\data\highreflection/frame015642.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,20,1,-1,-1
32445,,..\..\data\highreflection/frame015642.jpg,0,1,image0.jpg,3,Cruise_Control,0.75,30,1,-1,-1
32446,,..\..\data\highreflection/frame015643.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,0,1,-1,-1
32447,,..\..\data\highreflection/frame015643.jpg,0,1,image0.jpg,3,Cruise_Control,0.78,10,1,-1,-1
